2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 66 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 58 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 58 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 58 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 58 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 56 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 56 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 103 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 103 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 105 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 105 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 155 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 155 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 121 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 121 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 122 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 122 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 591 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 591 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:00 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 82 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 82 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 82 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 82 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 340 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 340 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 994 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 994 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 120 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 120 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 73 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 73 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 89 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 89 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 66 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 66 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 162 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 162 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 64 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 64 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 73 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 73 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 74 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 74 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 241 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 241 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 63 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 63 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 77 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 142.250.181.10, Size: 77 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 543 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 216.58.208.234, Size: 543 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 67 bytes
2024-11-25 23:10:00 - UDP - Source: 142.250.181.10, Destination: 192.168.1.200, Size: 67 bytes
2024-11-25 23:10:00 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 71 bytes
2024-11-25 23:10:00 - UDP - Source: 216.58.208.234, Destination: 192.168.1.200, Size: 71 bytes
2024-11-25 23:10:00 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 75 bytes
2024-11-25 23:10:00 - UDP - Source: 192.168.1.200, Destination: 216.58.208.234, Size: 75 bytes
2024-11-25 23:10:01 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 127 bytes
2024-11-25 23:10:01 - UDP - Source: 216.58.208.234, Destination: 192.168.1.200, Size: 127 bytes
2024-11-25 23:10:01 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 127 bytes
2024-11-25 23:10:01 - UDP - Source: 216.58.208.234, Destination: 192.168.1.200, Size: 127 bytes
2024-11-25 23:10:01 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 80 bytes
2024-11-25 23:10:01 - UDP - Source: 192.168.1.200, Destination: 216.58.208.234, Size: 80 bytes
2024-11-25 23:10:01 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 67 bytes
2024-11-25 23:10:01 - UDP - Source: 216.58.208.234, Destination: 192.168.1.200, Size: 67 bytes
2024-11-25 23:10:01 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 176 bytes
2024-11-25 23:10:01 - TCP - Source: 192.168.1.200, Destination: 57.153.124.213, Size: 176 bytes
2024-11-25 23:10:01 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 86 bytes
2024-11-25 23:10:01 - TCP - Source: 57.153.124.213, Destination: 192.168.1.200, Size: 86 bytes
2024-11-25 23:10:01 - Ethernet - Source: dc:29:19:3e:f1:35, Destination: 01:00:5e:00:00:fb, Size: 903 bytes
2024-11-25 23:10:01 - UDP - Source: 192.168.1.100, Destination: 224.0.0.251, Size: 903 bytes
2024-11-25 23:10:01 - Ethernet - Source: dc:29:19:3e:f1:35, Destination: 01:00:5e:00:00:fb, Size: 903 bytes
2024-11-25 23:10:01 - UDP - Source: 192.168.1.100, Destination: 224.0.0.251, Size: 903 bytes
2024-11-25 23:10:01 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:01 - TCP - Source: 192.168.1.200, Destination: 57.153.124.213, Size: 54 bytes
2024-11-25 23:10:01 - Ethernet - Source: dc:29:19:3e:f1:35, Destination: 01:00:5e:00:00:fb, Size: 903 bytes
2024-11-25 23:10:01 - UDP - Source: 192.168.1.100, Destination: 224.0.0.251, Size: 903 bytes
2024-11-25 23:10:01 - Ethernet - Source: dc:29:19:3e:f1:35, Destination: 01:00:5e:00:00:fb, Size: 903 bytes
2024-11-25 23:10:01 - UDP - Source: 192.168.1.100, Destination: 224.0.0.251, Size: 903 bytes
2024-11-25 23:10:01 - Ethernet - Source: dc:29:19:3e:f1:35, Destination: 01:00:5e:00:00:fb, Size: 903 bytes
2024-11-25 23:10:01 - UDP - Source: 192.168.1.100, Destination: 224.0.0.251, Size: 903 bytes
2024-11-25 23:10:02 - Ethernet - Source: dc:29:19:3e:f1:35, Destination: 01:00:5e:00:00:fb, Size: 903 bytes
2024-11-25 23:10:02 - UDP - Source: 192.168.1.100, Destination: 224.0.0.251, Size: 903 bytes
2024-11-25 23:10:03 - Ethernet - Source: d4:a6:51:41:aa:fe, Destination: ff:ff:ff:ff:ff:ff, Size: 214 bytes
2024-11-25 23:10:03 - UDP - Source: 192.168.1.194, Destination: 255.255.255.255, Size: 214 bytes
2024-11-25 23:10:04 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:04 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:04 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:04 - TCP - Source: 192.168.1.200, Destination: 57.153.124.226, Size: 54 bytes
2024-11-25 23:10:04 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1454 bytes
2024-11-25 23:10:04 - TCP - Source: 57.153.124.226, Destination: 192.168.1.200, Size: 1454 bytes
2024-11-25 23:10:04 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:04 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:04 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 87 bytes
2024-11-25 23:10:04 - TCP - Source: 52.98.163.34, Destination: 192.168.1.200, Size: 87 bytes
2024-11-25 23:10:04 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:04 - TCP - Source: 192.168.1.200, Destination: 52.98.163.34, Size: 54 bytes
2024-11-25 23:10:05 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:05 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:05 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:05 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:06 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 78 bytes
2024-11-25 23:10:06 - TCP - Source: 71.18.255.147, Destination: 192.168.1.200, Size: 78 bytes
2024-11-25 23:10:06 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 82 bytes
2024-11-25 23:10:06 - TCP - Source: 192.168.1.200, Destination: 71.18.255.147, Size: 82 bytes
2024-11-25 23:10:06 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:06 - TCP - Source: 71.18.255.147, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:07 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:07 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:07 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 84 bytes
2024-11-25 23:10:07 - TCP - Source: 192.168.1.200, Destination: 71.18.255.147, Size: 84 bytes
2024-11-25 23:10:07 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:07 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:07 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:07 - TCP - Source: 71.18.255.147, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:07 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 80 bytes
2024-11-25 23:10:07 - TCP - Source: 71.18.255.147, Destination: 192.168.1.200, Size: 80 bytes
2024-11-25 23:10:07 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:07 - TCP - Source: 192.168.1.200, Destination: 71.18.255.147, Size: 54 bytes
2024-11-25 23:10:08 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 159 bytes
2024-11-25 23:10:08 - TCP - Source: 192.168.1.200, Destination: 149.154.167.91, Size: 159 bytes
2024-11-25 23:10:08 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 239 bytes
2024-11-25 23:10:08 - TCP - Source: 149.154.167.91, Destination: 192.168.1.200, Size: 239 bytes
2024-11-25 23:10:08 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 335 bytes
2024-11-25 23:10:08 - TCP - Source: 192.168.1.200, Destination: 149.154.167.91, Size: 335 bytes
2024-11-25 23:10:08 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:08 - TCP - Source: 149.154.167.91, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:08 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 55 bytes
2024-11-25 23:10:08 - TCP - Source: 192.168.1.200, Destination: 86.51.81.35, Size: 55 bytes
2024-11-25 23:10:08 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 66 bytes
2024-11-25 23:10:08 - TCP - Source: 86.51.81.35, Destination: 192.168.1.200, Size: 66 bytes
2024-11-25 23:10:08 - Ethernet - Source: d4:a6:51:41:aa:fe, Destination: ff:ff:ff:ff:ff:ff, Size: 214 bytes
2024-11-25 23:10:08 - UDP - Source: 192.168.1.194, Destination: 255.255.255.255, Size: 214 bytes
2024-11-25 23:10:09 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 55 bytes
2024-11-25 23:10:09 - TCP - Source: 192.168.1.200, Destination: 52.168.117.174, Size: 55 bytes
2024-11-25 23:10:09 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 66 bytes
2024-11-25 23:10:09 - TCP - Source: 52.168.117.174, Destination: 192.168.1.200, Size: 66 bytes
2024-11-25 23:10:11 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:11 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:11 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:11 - TCP - Source: 192.168.1.200, Destination: 185.26.182.94, Size: 66 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 66 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 66 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 66 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 58 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 58 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 58 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 58 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 56 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 56 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 87 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 87 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 56 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 56 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 87 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 87 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 105 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 105 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
